duration,protocol_type,service,flag,src_bytes,dst_bytes,count,srv_count,serror_rate,label
0.0,icmp,ecr_i,SF,520.0,0.0,31.0,31.0,0.0,smurf
0.0,udp,private,SF,105.0,146.0,2.0,1.0,0.0,normal
0.0,icmp,ecr_i,SF,1032.0,0.0,511.0,511.0,0.0,smurf
0.0,udp,domain_u,SF,44.0,44.0,173.0,173.0,0.0,normal
0.0,tcp,ftp_data,SF,15876.0,0.0,16.0,16.0,0.0,normal
40403.0,tcp,private,RSTR,1.0,0.0,2.0,2.0,0.0,portsweep
0.0,tcp,http,S0,0.0,0.0,1.0,1.0,1.0,neptune
0.0,tcp,http,SF,334.0,2280.0,31.0,36.0,0.0,normal
5775.0,udp,other,SF,147.0,105.0,2.0,2.0,0.0,normal
0.0,tcp,http,SF,157.0,41901.0,1.0,1.0,0.0,normal
0.0,tcp,efs,REJ,0.0,0.0,118.0,9.0,0.0,neptune
0.0,udp,private,SF,105.0,0.0,2.0,2.0,0.0,normal
0.0,tcp,supdup,S0,0.0,0.0,274.0,5.0,1.0,neptune
0.0,tcp,http,SF,285.0,17602.0,8.0,8.0,0.0,normal
1.0,tcp,private,RSTOS0,0.0,0.0,70.0,1.0,0.0,portsweep
0.0,tcp,exec,S0,0.0,0.0,143.0,19.0,1.0,neptune
0.0,udp,domain_u,SF,42.0,42.0,1.0,3.0,0.0,normal
0.0,icmp,ecr_i,SF,1480.0,0.0,5.0,5.0,0.0,pod
0.0,tcp,http,SF,316.0,1138.0,4.0,4.0,0.0,normal
0.0,tcp,http,SF,363.0,2690.0,1.0,1.0,0.0,normal
0.0,tcp,http,SF,262.0,11829.0,3.0,4.0,0.0,normal
0.0,tcp,private,REJ,0.0,0.0,194.0,1.0,0.0,neptune
0.0,tcp,http,SF,299.0,2605.0,28.0,28.0,0.0,normal
0.0,tcp,ftp_data,S0,0.0,0.0,76.0,19.0,1.0,neptune
0.0,tcp,http,S0,0.0,0.0,2.0,5.0,0.5,normal
0.0,tcp,csnet_ns,S0,0.0,0.0,33.0,6.0,1.0,neptune
0.0,tcp,http,SF,228.0,596.0,3.0,3.0,0.0,normal
4.0,tcp,smtp,SF,1327.0,372.0,1.0,1.0,0.0,normal
0.0,tcp,nnsp,S0,0.0,0.0,118.0,1.0,1.0,neptune
0.0,tcp,ftp_data,SF,9.0,0.0,2.0,2.0,0.0,normal
0.0,tcp,link,S0,0.0,0.0,284.0,13.0,1.0,neptune
0.0,tcp,http,SF,148.0,14506.0,17.0,17.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,99.0,2.0,0.99,neptune
0.0,tcp,smtp,SF,889.0,336.0,1.0,1.0,0.0,normal
0.0,tcp,ftp_data,SF,373.0,0.0,1.0,1.0,0.0,normal
0.0,udp,domain_u,SF,44.0,110.0,50.0,130.0,0.0,normal
0.0,tcp,private,SH,0.0,0.0,1.0,1.0,1.0,nmap
0.0,udp,domain_u,SF,44.0,128.0,66.0,148.0,0.0,normal
0.0,tcp,ftp_data,SF,4892.0,0.0,14.0,14.0,0.0,normal
0.0,icmp,eco_i,SF,8.0,0.0,1.0,46.0,0.0,ipsweep
0.0,udp,domain_u,SF,44.0,44.0,9.0,14.0,0.0,normal
0.0,tcp,private,SH,0.0,0.0,1.0,1.0,1.0,nmap
0.0,tcp,http,SF,216.0,11094.0,3.0,7.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,271.0,18.0,1.0,neptune
0.0,tcp,private,S0,0.0,0.0,258.0,5.0,1.0,neptune
3.0,tcp,smtp,SF,1370.0,328.0,1.0,2.0,0.0,normal
0.0,udp,domain_u,SF,36.0,0.0,12.0,12.0,0.0,normal
0.0,icmp,ecr_i,SF,1032.0,0.0,65.0,65.0,0.0,smurf
0.0,tcp,http,SF,228.0,362.0,9.0,9.0,0.0,normal
0.0,tcp,echo,S0,0.0,0.0,110.0,9.0,1.0,neptune
0.0,tcp,imap4,S0,0.0,0.0,254.0,4.0,1.0,neptune
0.0,udp,domain_u,SF,45.0,139.0,250.0,250.0,0.0,normal
0.0,tcp,http,SF,163.0,30042.0,2.0,2.0,0.0,normal
0.0,tcp,http,SF,260.0,312.0,42.0,42.0,0.0,normal
0.0,tcp,http,SF,330.0,821.0,7.0,7.0,0.0,normal
0.0,tcp,http,SF,163.0,22886.0,1.0,2.0,0.0,normal
0.0,tcp,private,REJ,0.0,0.0,269.0,6.0,0.0,neptune
0.0,tcp,IRC,SF,76.0,18.0,1.0,1.0,0.0,normal
0.0,tcp,private,REJ,0.0,0.0,97.0,3.0,0.0,neptune
0.0,tcp,discard,S0,0.0,0.0,272.0,7.0,1.0,neptune
0.0,tcp,sunrpc,RSTO,0.0,0.0,210.0,5.0,0.0,neptune
0.0,tcp,netbios_ns,S0,0.0,0.0,239.0,7.0,1.0,neptune
0.0,tcp,private,S0,0.0,0.0,116.0,9.0,1.0,neptune
0.0,tcp,private,REJ,0.0,0.0,138.0,13.0,0.0,neptune
0.0,udp,domain_u,SF,45.0,45.0,96.0,176.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,193.0,4.0,1.0,neptune
0.0,tcp,other,REJ,0.0,0.0,511.0,1.0,0.11,satan
0.0,tcp,http,SF,296.0,24695.0,1.0,2.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,277.0,7.0,1.0,neptune
0.0,,private,REJ,0.0,0.0,,1.0,,ipsweep
0.0,tcp,ftp_data,SF,567.0,0.0,1.0,1.0,0.0,normal
0.0,tcp,finger,S0,0.0,0.0,6.0,2.0,1.0,neptune
0.0,tcp,time,S0,0.0,0.0,225.0,15.0,1.0,neptune
0.0,tcp,http,SF,198.0,256.0,9.0,9.0,0.0,normal
0.0,udp,other,SF,516.0,4.0,402.0,402.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,118.0,20.0,1.0,neptune
4.0,tcp,smtp,SF,858.0,332.0,1.0,4.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,246.0,22.0,1.0,neptune
0.0,tcp,http,SF,321.0,1370.0,23.0,23.0,0.0,normal
0.0,tcp,http,S0,0.0,0.0,22.0,7.0,1.0,neptune
0.0,tcp,http,SF,247.0,2431.0,8.0,9.0,0.0,normal
0.0,tcp,klogin,REJ,0.0,0.0,130.0,1.0,0.0,neptune
9.0,udp,private,SF,105.0,146.0,2.0,2.0,0.0,normal
0.0,udp,domain_u,SF,45.0,81.0,139.0,141.0,0.0,normal
0.0,udp,domain_u,SF,44.0,71.0,119.0,119.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,274.0,8.0,1.0,neptune
0.0,tcp,private,S0,0.0,0.0,60.0,7.0,1.0,neptune
0.0,tcp,http,S0,0.0,0.0,21.0,7.0,1.0,neptune
0.0,icmp,eco_i,SF,8.0,0.0,1.0,39.0,0.0,ipsweep
210.0,udp,other,SF,147.0,105.0,1.0,1.0,0.0,normal
0.0,udp,private,SF,1.0,0.0,11.0,1.0,0.0,satan
0.0,tcp,netbios_ssn,REJ,0.0,0.0,242.0,18.0,0.0,neptune
0.0,tcp,private,S0,0.0,0.0,110.0,20.0,1.0,neptune
0.0,tcp,private,REJ,0.0,0.0,105.0,16.0,0.0,neptune
0.0,tcp,smtp,SF,865.0,400.0,1.0,1.0,0.0,normal
0.0,icmp,eco_i,SF,8.0,0.0,1.0,30.0,0.0,ipsweep
0.0,tcp,kshell,S0,0.0,0.0,119.0,17.0,1.0,neptune
0.0,tcp,echo,S0,0.0,0.0,288.0,9.0,1.0,neptune
0.0,tcp,http,SF,233.0,3510.0,11.0,20.0,0.0,normal
2.0,tcp,ftp_data,SF,2194619.0,0.0,2.0,2.0,0.0,normal
0.0,tcp,exec,RSTO,0.0,0.0,135.0,19.0,0.0,neptune
0.0,tcp,courier,S0,0.0,0.0,143.0,19.0,1.0,neptune
0.0,tcp,http,SF,283.0,450.0,11.0,11.0,0.0,normal
12.0,tcp,http,SF,54540.0,8314.0,4.0,4.0,0.0,back
0.0,tcp,Z39_50,REJ,0.0,0.0,274.0,9.0,0.0,neptune
0.0,tcp,private,S0,0.0,0.0,129.0,8.0,1.0,neptune
0.0,tcp,Z39_50,S0,0.0,0.0,114.0,8.0,1.0,neptune
0.0,tcp,netbios_ssn,S0,0.0,0.0,69.0,11.0,1.0,neptune
0.0,tcp,efs,S0,0.0,0.0,123.0,1.0,1.0,neptune
16.0,tcp,smtp,SF,947.0,330.0,1.0,1.0,0.0,normal
3.0,tcp,pop_3,SF,6.0,0.0,507.0,1.0,0.06,satan
0.0,tcp,http,SF,243.0,7432.0,18.0,18.0,0.0,normal
0.0,tcp,http,SF,308.0,3222.0,3.0,3.0,0.0,normal
0.0,tcp,http,SF,276.0,25868.0,1.0,3.0,0.0,normal
0.0,udp,domain_u,SF,46.0,131.0,113.0,174.0,0.0,normal
0.0,tcp,http,SF,312.0,285.0,17.0,17.0,0.0,normal
0.0,icmp,eco_i,SF,8.0,0.0,1.0,15.0,0.0,ipsweep
14517.0,tcp,telnet,SF,794.0,152110.0,1.0,1.0,0.0,normal
0.0,tcp,netbios_ns,S0,0.0,0.0,2.0,1.0,1.0,portsweep
0.0,tcp,bgp,S0,0.0,0.0,153.0,9.0,1.0,neptune
0.0,tcp,http,REJ,0.0,0.0,1.0,1.0,0.0,normal
0.0,udp,private,SF,105.0,147.0,1.0,1.0,0.0,normal
0.0,tcp,http,SF,308.0,5166.0,6.0,6.0,0.0,normal
0.0,tcp,ftp_data,SF,567.0,0.0,1.0,1.0,0.0,normal
1.0,tcp,ftp,SF,1138.0,2443.0,1.0,1.0,0.0,warezclient
0.0,tcp,nntp,S0,0.0,0.0,226.0,23.0,1.0,neptune
0.0,tcp,supdup,S0,0.0,0.0,203.0,13.0,1.0,neptune
0.0,tcp,http,SF,207.0,885.0,16.0,25.0,0.0,normal
2269.0,udp,other,SF,147.0,105.0,1.0,1.0,0.0,normal
0.0,tcp,finger,SF,8.0,139.0,1.0,1.0,0.0,normal
0.0,tcp,http,REJ,0.0,0.0,1.0,1.0,0.0,normal
0.0,tcp,http,SF,352.0,11580.0,26.0,26.0,0.0,normal
0.0,tcp,finger,S0,0.0,0.0,266.0,19.0,1.0,neptune
0.0,tcp,smtp,SF,2314.0,338.0,1.0,3.0,0.0,normal
0.0,tcp,http,SF,239.0,8317.0,1.0,5.0,0.0,normal
0.0,tcp,http,SF,279.0,8936.0,4.0,22.0,0.0,normal
0.0,tcp,http,SF,256.0,3397.0,5.0,5.0,0.0,normal
0.0,tcp,ftp_data,SF,879.0,0.0,18.0,18.0,0.0,normal
1.0,tcp,finger,SF,6.0,1405.0,8.0,2.0,0.0,satan
0.0,icmp,eco_i,SF,8.0,0.0,1.0,6.0,0.0,ipsweep
0.0,tcp,http,SF,213.0,1565.0,4.0,4.0,0.0,normal
0.0,tcp,http,SF,179.0,816.0,1.0,2.0,0.0,normal
0.0,tcp,http_443,S0,0.0,0.0,135.0,23.0,1.0,neptune
0.0,icmp,eco_i,SF,64.0,0.0,4.0,4.0,0.0,normal
0.0,tcp,private,REJ,0.0,0.0,124.0,15.0,0.0,neptune
0.0,tcp,other,RSTO,0.0,0.0,103.0,4.0,0.0,neptune
0.0,tcp,other,REJ,0.0,0.0,511.0,1.0,0.18,satan
0.0,tcp,http,SF,294.0,16407.0,3.0,32.0,0.0,normal
0.0,tcp,http,SF,343.0,255.0,8.0,8.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,288.0,5.0,1.0,neptune
0.0,tcp,http,SF,286.0,310.0,4.0,5.0,0.0,normal
45.0,tcp,X11,SF,5097472.0,87532.0,1.0,1.0,0.0,normal
0.0,tcp,hostnames,REJ,0.0,0.0,470.0,1.0,0.06,satan
0.0,tcp,http,SF,227.0,484.0,6.0,6.0,0.0,normal
0.0,tcp,http,SF,225.0,22047.0,20.0,20.0,0.05,normal
3795.0,udp,other,SF,145.0,105.0,2.0,2.0,0.0,normal
0.0,tcp,time,S0,0.0,0.0,231.0,19.0,1.0,neptune
0.0,tcp,finger,SF,8.0,136.0,1.0,1.0,0.0,normal
0.0,tcp,http,SF,224.0,3480.0,10.0,10.0,0.0,normal
6070.0,udp,other,SF,145.0,105.0,3.0,2.0,0.0,normal
0.0,tcp,ftp_data,S0,0.0,0.0,67.0,17.0,1.0,neptune
0.0,tcp,private,REJ,0.0,0.0,2.0,1.0,0.0,portsweep
0.0,tcp,http,SF,250.0,8467.0,6.0,7.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,368.0,1.0,0.06,satan
0.0,tcp,private,S0,0.0,0.0,152.0,5.0,1.0,neptune
0.0,tcp,ftp_data,SF,748.0,0.0,1.0,1.0,0.0,normal
0.0,tcp,daytime,S0,0.0,0.0,221.0,17.0,1.0,neptune
2.0,tcp,ftp,SF,1218.0,2447.0,1.0,1.0,0.0,warezclient
0.0,tcp,efs,S0,0.0,0.0,107.0,19.0,1.0,neptune
0.0,tcp,private,S0,0.0,0.0,100.0,17.0,1.0,neptune
0.0,tcp,http,SF,213.0,1116.0,54.0,60.0,0.0,normal
0.0,tcp,http,RSTR,53208.0,7300.0,4.0,3.0,0.0,back
0.0,tcp,http,RSTR,45908.0,7300.0,2.0,2.0,0.0,back
0.0,tcp,http,SF,246.0,4320.0,2.0,2.0,0.0,normal
0.0,tcp,gopher,S0,0.0,0.0,106.0,20.0,1.0,neptune
0.0,tcp,http,SF,195.0,4740.0,1.0,1.0,0.0,normal
1.0,tcp,smtp,SF,1008.0,335.0,1.0,2.0,0.0,normal
0.0,tcp,http,SF,240.0,2230.0,8.0,8.0,0.0,normal
0.0,tcp,http,SF,272.0,962.0,21.0,29.0,0.0,normal
0.0,tcp,ftp_data,SF,15377.0,0.0,3.0,3.0,0.0,normal
0.0,icmp,eco_i,SF,8.0,0.0,1.0,37.0,0.0,nmap
0.0,tcp,name,S0,0.0,0.0,201.0,19.0,1.0,neptune
0.0,tcp,http,SF,312.0,6775.0,1.0,1.0,0.0,normal
0.0,tcp,http,SF,228.0,1808.0,16.0,16.0,0.0,normal
0.0,tcp,http,SF,214.0,768.0,8.0,8.0,0.12,normal
0.0,tcp,http,REJ,0.0,0.0,1.0,1.0,0.0,normal
0.0,tcp,http,SF,201.0,5347.0,5.0,5.0,0.0,normal
0.0,tcp,ftp_data,SF,5319.0,0.0,4.0,4.0,0.0,normal
0.0,udp,domain_u,SF,43.0,107.0,1.0,4.0,0.0,normal
0.0,icmp,ecr_i,SF,1032.0,0.0,231.0,231.0,0.0,smurf
0.0,tcp,http,SF,231.0,36322.0,1.0,1.0,0.0,normal
0.0,tcp,http,REJ,0.0,0.0,1.0,2.0,0.0,normal
0.0,tcp,http,SF,309.0,3222.0,1.0,1.0,0.0,normal
0.0,tcp,http,SF,219.0,801.0,14.0,20.0,0.0,normal
0.0,tcp,http,SF,345.0,4047.0,40.0,40.0,0.0,normal
0.0,tcp,auth,S0,0.0,0.0,300.0,20.0,1.0,neptune
0.0,tcp,http,SF,316.0,3957.0,1.0,2.0,0.0,normal
0.0,udp,private,SF,105.0,0.0,1.0,1.0,0.0,normal
0.0,tcp,http,SF,310.0,13125.0,5.0,5.0,0.0,normal
0.0,tcp,http,SF,337.0,1893.0,2.0,2.0,0.0,normal
0.0,tcp,echo,S0,0.0,0.0,143.0,18.0,1.0,neptune
0.0,tcp,login,S0,0.0,0.0,116.0,22.0,1.0,neptune
0.0,tcp,ftp_data,SF,748.0,0.0,1.0,1.0,0.0,normal
0.0,tcp,ftp,S0,0.0,0.0,264.0,15.0,1.0,neptune
0.0,tcp,private,REJ,0.0,0.0,254.0,3.0,0.0,neptune
0.0,udp,domain_u,SF,44.0,128.0,117.0,183.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,127.0,19.0,1.0,neptune
0.0,tcp,http,SF,54540.0,8314.0,5.0,5.0,0.0,back
0.0,tcp,http,SF,290.0,37009.0,10.0,10.0,0.0,normal
0.0,tcp,other,REJ,0.0,0.0,511.0,1.0,0.07,satan
0.0,tcp,private,S0,0.0,0.0,151.0,10.0,1.0,neptune
0.0,tcp,http,SF,246.0,242.0,1.0,1.0,0.0,normal
0.0,tcp,http,REJ,0.0,0.0,1.0,1.0,0.0,normal
0.0,tcp,http,SF,231.0,31230.0,4.0,4.0,0.0,normal
0.0,tcp,ftp_data,SF,276.0,0.0,2.0,2.0,0.0,normal
0.0,tcp,other,REJ,0.0,0.0,391.0,1.0,0.09,satan
0.0,tcp,http,SF,323.0,2025.0,6.0,8.0,0.0,normal
0.0,icmp,eco_i,SF,8.0,0.0,1.0,18.0,0.0,nmap
0.0,tcp,finger,S0,0.0,0.0,22.0,11.0,1.0,neptune
0.0,icmp,eco_i,SF,30.0,0.0,1.0,1.0,0.0,normal
0.0,tcp,http,SF,248.0,4196.0,3.0,5.0,0.0,normal
0.0,icmp,ecr_i,SF,1032.0,0.0,93.0,93.0,0.0,smurf
0.0,udp,private,SF,28.0,0.0,104.0,4.0,0.96,teardrop
0.0,tcp,time,S0,0.0,0.0,232.0,18.0,1.0,neptune
0.0,tcp,ftp_data,SF,11376.0,0.0,3.0,3.0,0.0,normal
0.0,tcp,http,SF,195.0,280.0,42.0,44.0,0.0,normal
0.0,icmp,eco_i,SF,8.0,0.0,1.0,48.0,0.0,ipsweep
0.0,tcp,http,REJ,0.0,0.0,1.0,3.0,0.0,normal
0.0,icmp,urp_i,SF,78.0,0.0,22.0,6.0,0.0,normal
0.0,tcp,pop_3,SF,35.0,130.0,1.0,1.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,122.0,10.0,1.0,neptune
0.0,tcp,http,SF,221.0,19471.0,2.0,2.0,0.0,normal
0.0,tcp,http,S0,0.0,0.0,2.0,4.0,0.5,normal
0.0,tcp,exec,S0,0.0,0.0,142.0,13.0,1.0,neptune
0.0,icmp,eco_i,SF,30.0,0.0,3.0,1.0,0.0,normal
0.0,udp,private,SF,105.0,145.0,1.0,1.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,198.0,20.0,1.0,neptune
0.0,tcp,http,SF,323.0,306.0,4.0,4.0,0.0,normal
0.0,tcp,http,SF,256.0,1151.0,28.0,28.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,124.0,19.0,1.0,neptune
0.0,udp,other,SF,146.0,0.0,3.0,1.0,0.0,normal
0.0,tcp,smtp,SF,2612.0,331.0,1.0,1.0,0.0,normal
0.0,icmp,ecr_i,SF,520.0,0.0,486.0,486.0,0.0,smurf
0.0,tcp,http,SF,210.0,526.0,16.0,16.0,0.0,normal
0.0,tcp,http,SF,295.0,35949.0,2.0,2.0,0.0,normal
0.0,tcp,other,REJ,0.0,0.0,509.0,1.0,0.06,satan
0.0,tcp,http,SF,339.0,326.0,2.0,2.0,0.0,normal
0.0,tcp,http,SF,235.0,1075.0,5.0,5.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,93.0,13.0,1.0,neptune
0.0,tcp,smtp,SF,1153.0,335.0,1.0,1.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,109.0,9.0,1.0,neptune
0.0,tcp,nnsp,S0,0.0,0.0,85.0,16.0,1.0,neptune
0.0,tcp,private,S0,0.0,0.0,105.0,8.0,1.0,neptune
0.0,tcp,Z39_50,S0,0.0,0.0,198.0,13.0,1.0,neptune
0.0,udp,domain_u,SF,43.0,76.0,51.0,131.0,0.0,normal
0.0,tcp,http,SF,225.0,6943.0,4.0,4.0,0.0,normal
0.0,tcp,smtp,SF,2096.0,421.0,1.0,3.0,0.0,normal
0.0,tcp,ftp_data,SF,854.0,0.0,2.0,2.0,0.0,normal
0.0,icmp,ecr_i,SF,520.0,0.0,68.0,68.0,0.0,smurf
0.0,tcp,kshell,S0,0.0,0.0,113.0,8.0,1.0,neptune
0.0,tcp,http,SF,162.0,433.0,1.0,21.0,0.0,normal
0.0,tcp,http,SF,214.0,882.0,38.0,38.0,0.0,normal
0.0,udp,domain_u,SF,46.0,127.0,89.0,171.0,0.0,normal
0.0,tcp,discard,S0,0.0,0.0,263.0,14.0,1.0,neptune
0.0,tcp,http,SF,299.0,72160.0,5.0,5.0,0.0,normal
0.0,tcp,ftp_data,SF,11.0,0.0,2.0,2.0,0.0,normal
0.0,tcp,other,REJ,0.0,0.0,511.0,1.0,0.2,satan
0.0,tcp,ftp_data,SF,334.0,0.0,2.0,2.0,0.0,warezclient
0.0,icmp,urp_i,SF,78.0,0.0,37.0,7.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,245.0,11.0,1.0,neptune
0.0,tcp,ftp_data,SF,1199.0,0.0,2.0,2.0,0.0,normal
0.0,tcp,http,SF,295.0,6892.0,1.0,1.0,0.0,normal
0.0,tcp,http,SF,318.0,1676.0,36.0,45.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,273.0,16.0,1.0,neptune
0.0,tcp,http,S0,0.0,0.0,6.0,4.0,1.0,neptune
0.0,udp,domain_u,SF,43.0,43.0,96.0,162.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,107.0,17.0,1.0,neptune
0.0,udp,domain_u,SF,45.0,77.0,193.0,193.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,108.0,19.0,1.0,neptune
0.0,tcp,ftp_data,SF,641.0,0.0,1.0,1.0,0.0,normal
0.0,udp,domain_u,SF,46.0,132.0,181.0,180.0,0.0,normal
0.0,tcp,http,SF,320.0,18805.0,5.0,5.0,0.0,normal
0.0,udp,private,SF,1.0,0.0,4.0,4.0,0.0,satan
0.0,tcp,private,S0,0.0,0.0,147.0,20.0,0.99,neptune
0.0,tcp,http,SF,217.0,2670.0,6.0,6.0,0.0,normal
0.0,tcp,sunrpc,RSTO,0.0,0.0,131.0,5.0,0.0,neptune
0.0,tcp,http,SF,348.0,2350.0,5.0,26.0,0.0,normal
0.0,tcp,http,S0,0.0,0.0,5.0,2.0,1.0,neptune
0.0,icmp,eco_i,SF,8.0,0.0,1.0,44.0,0.0,ipsweep
0.0,tcp,http,SF,286.0,844.0,11.0,39.0,0.0,normal
0.0,tcp,ftp_data,SF,175337.0,0.0,3.0,1.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,300.0,15.0,1.0,neptune
0.0,udp,domain_u,SF,44.0,44.0,2.0,3.0,0.0,normal
0.0,udp,domain_u,SF,43.0,136.0,5.0,14.0,0.0,normal
0.0,tcp,http,SF,329.0,2576.0,6.0,6.0,0.0,normal
8621.0,udp,other,SF,147.0,105.0,2.0,2.0,0.0,normal
0.0,tcp,finger,SF,6.0,138.0,1.0,1.0,0.0,normal
0.0,tcp,courier,S0,0.0,0.0,126.0,7.0,1.0,neptune
0.0,tcp,netbios_ns,S0,0.0,0.0,235.0,5.0,1.0,neptune
9515.0,tcp,other,RSTR,1.0,0.0,2.0,2.0,0.0,portsweep
0.0,tcp,daytime,S0,0.0,0.0,213.0,17.0,1.0,neptune
0.0,tcp,http,SF,291.0,1211.0,3.0,3.0,0.0,normal
0.0,tcp,netbios_dgm,S0,0.0,0.0,101.0,1.0,1.0,neptune
0.0,tcp,http,S0,0.0,0.0,2.0,2.0,0.5,normal
0.0,udp,private,SF,207.0,0.0,2.0,2.0,0.0,nmap
0.0,tcp,auth,REJ,0.0,0.0,245.0,8.0,0.0,neptune
0.0,tcp,netbios_ns,S0,0.0,0.0,288.0,15.0,1.0,neptune
0.0,tcp,http,SF,329.0,3308.0,26.0,47.0,0.0,normal
0.0,tcp,login,S0,0.0,0.0,69.0,6.0,1.0,neptune
0.0,tcp,private,REJ,0.0,0.0,2.0,1.0,0.0,portsweep
0.0,tcp,http,SF,345.0,713.0,2.0,2.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,211.0,3.0,1.0,neptune
0.0,tcp,http,SF,339.0,383.0,13.0,28.0,0.0,normal
0.0,icmp,urp_i,SF,78.0,0.0,24.0,2.0,0.0,normal
0.0,tcp,http,SF,357.0,1081.0,13.0,13.0,0.0,normal
0.0,tcp,telnet,S0,0.0,0.0,49.0,11.0,1.0,neptune
0.0,tcp,ftp_data,SF,0.0,467968.0,1.0,1.0,0.0,multihop
0.0,tcp,telnet,S0,0.0,0.0,63.0,15.0,1.0,neptune
0.0,tcp,klogin,S0,0.0,0.0,12.0,7.0,1.0,neptune
0.0,udp,domain_u,SF,45.0,45.0,98.0,164.0,0.0,normal
0.0,tcp,http,SF,296.0,7956.0,39.0,39.0,0.0,normal
0.0,tcp,gopher,S0,0.0,0.0,256.0,24.0,1.0,neptune
1.0,tcp,time,SF,0.0,4.0,1.0,1.0,0.0,normal
0.0,tcp,ctf,S0,0.0,0.0,200.0,15.0,1.0,neptune
0.0,tcp,ftp_data,S0,0.0,0.0,74.0,16.0,1.0,neptune
0.0,tcp,csnet_ns,S0,0.0,0.0,229.0,20.0,1.0,neptune
770.0,udp,other,SF,147.0,105.0,1.0,1.0,0.0,normal
0.0,tcp,csnet_ns,S0,0.0,0.0,264.0,4.0,1.0,neptune
0.0,tcp,http,SF,141.0,7373.0,8.0,8.0,0.0,normal
0.0,tcp,http,SF,289.0,808.0,12.0,17.0,0.0,normal
0.0,tcp,kshell,S0,0.0,0.0,32.0,5.0,1.0,neptune
0.0,tcp,ftp_data,SF,334.0,0.0,2.0,2.0,0.0,warezclient
0.0,tcp,http,SF,244.0,2619.0,10.0,31.0,0.0,normal
0.0,tcp,finger,S0,0.0,0.0,29.0,8.0,0.97,neptune
0.0,icmp,ecr_i,SF,1032.0,0.0,509.0,509.0,0.0,smurf
0.0,tcp,http,SF,193.0,2430.0,5.0,8.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,217.0,11.0,1.0,neptune
0.0,tcp,mtp,S0,0.0,0.0,232.0,1.0,1.0,neptune
5.0,tcp,smtp,SF,605.0,333.0,1.0,1.0,0.0,normal
0.0,tcp,http,SF,358.0,2804.0,3.0,5.0,0.0,normal
0.0,tcp,finger,SF,6.0,357.0,1.0,1.0,0.0,normal
0.0,tcp,private,REJ,0.0,0.0,131.0,16.0,0.0,neptune
0.0,tcp,other,SF,3775.0,0.0,22.0,1.0,0.0,normal
0.0,tcp,http,SF,339.0,1150.0,10.0,14.0,0.0,normal
0.0,tcp,http,SF,241.0,382.0,17.0,17.0,0.0,normal
0.0,tcp,login,S0,0.0,0.0,95.0,20.0,1.0,neptune
0.0,tcp,http,SF,207.0,2031.0,6.0,6.0,0.0,normal
0.0,tcp,http,REJ,0.0,0.0,1.0,1.0,0.0,normal
0.0,tcp,http,SF,271.0,10462.0,6.0,28.0,0.0,normal
0.0,tcp,iso_tsap,S0,0.0,0.0,232.0,23.0,1.0,neptune
0.0,tcp,private,S0,0.0,0.0,135.0,1.0,1.0,neptune
0.0,tcp,http,SF,305.0,2408.0,18.0,24.0,0.0,normal
0.0,tcp,Z39_50,S0,0.0,0.0,221.0,9.0,1.0,neptune
0.0,tcp,sql_net,REJ,0.0,0.0,165.0,7.0,0.0,neptune
0.0,udp,domain_u,SF,34.0,0.0,1.0,2.0,0.0,normal
0.0,icmp,ecr_i,SF,1032.0,0.0,218.0,218.0,0.0,smurf
0.0,icmp,eco_i,SF,8.0,0.0,1.0,26.0,0.0,ipsweep
168.0,tcp,telnet,SF,217.0,38761.0,1.0,1.0,0.0,normal
0.0,tcp,http,S0,0.0,0.0,212.0,6.0,1.0,neptune
0.0,tcp,private,S0,0.0,0.0,75.0,17.0,1.0,neptune
0.0,udp,domain_u,SF,44.0,127.0,185.0,185.0,0.0,normal
0.0,tcp,http,SF,305.0,784.0,10.0,10.0,0.0,normal
0.0,tcp,link,REJ,0.0,0.0,250.0,16.0,0.0,neptune
0.0,tcp,http,SF,281.0,272.0,13.0,13.0,0.0,normal
0.0,tcp,imap4,S0,0.0,0.0,275.0,16.0,1.0,neptune
0.0,tcp,ftp_data,SF,276.0,0.0,2.0,2.0,0.0,normal
